id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
1506,99,9,"Hey kids! Meet Lola the Beach Dog, a Certified Therapy Pet, today at the library in the Chidren's Room from 3:15 - 4:30. She'll be here for the Paws to Read program where you can come and read or tell a story to her. All ages are welcome!",5,1,0,1,0,0,0
1507,99,9,"Tonight's free movie is a timely documentary from the director of Food Inc., about the anti-science of climate change. See you at 6 pm in the community room!",0,0,0,1,0,0,0
1508,99,9,Infant and toddler story time class tomorrow morning! 10:30 if your little nappers are up for it. Ha!,7,1,0,1,0,0,0
1509,99,9,"Tonight's free movie, at 6 pm in the community room, is a traditional retelling of a classic fairy tale. Bring the whole family!",0,1,0,1,0,0,0
1510,99,9,"Sedona Public Library in the Village has moved. Visit our new location in Suite 51A at Bell Rock Plaza, next to Verde Valley Medical Labs. Look for blue chairs in front. Hope to see you soon!",12,1,0,1,0,0,0
1511,99,9,Join us for the community book discussion in the Village.,5,0,1,1,0,0,0
1512,99,9,"Do you know what happens on the first Thursday of the month at the library? It's Music Morning with Annette! Annette Foldes transforms the 10:30 story time into a wonderful music program for kids of all ages. From classics to originals, Annette will keep",6,0,0,1,0,0,0
1513,99,9,The first Thursday of the month is after school movie day! Come to the library for a 3:45 showing of a cuddly monster classic to kick off October. Fall in love with Sulley and Mike Wazowski all over again. Rated G. Free popcorn! In the Community Room.,2,0,0,1,0,0,0
1514,99,10,Latino Services presents a free movie tonight in the community room at 6 pm. This 2015 film starring Kevin Costner is based on a true story about a track coach and his determined team of underdog athletes in a predominantly Latino community.,3,0,1,1,0,0,0
1515,99,10,"ONEBOOKAZ is accepting eBook submissions from Arizona authors until October 14, 2015. Your eBook could be the next ONEBOOKAZ title. Visit www.onebookaz.org for details.",6,0,1,1,0,0,1
1516,99,10,"For reliable information on the hottest social issues of our time check out 'Opposing Viewpoints in Context'. Stay informed with trustworthy articles, interactive maps, videos, charts, graphs and more: http://ezproxy1.azlibrary.gov:2048/login＃",1,0,0,0,0,0,1
1517,99,10,"The Library is closed for maintenance projects today but the community room is open tonight for the movie--a dramatic film about Brian Wilson, creator of the Beach Boys＊ unique sound.",3,0,0,1,0,0,0
1518,99,10,Need help with an iOS device? Sign up for the Oak Creek Apples lecture and workshop this Saturday Oct. 17 from 2:00 - 4:00 by emailing OakCreekApples@gmail.com.,1,0,0,1,0,0,0
1519,99,10,"Tonight's free movie, at 6 p.m. in the community room, won the Grand Jury Prize and audience award at Sundance this year. Hope to see you there!",1,0,0,1,0,0,0
1520,99,10,"If you're happy and you know it...you must be at the library! Baby Bookworm story time, with special guest, starts at 10:30 Thursday morning. Rise and Sign! ...special guest hint",8,1,0,1,0,0,0
1521,99,10,There's no such thing as too many books! The semiannual book sale has begun. Sunday hours are 12:00 to 4:00. Sale ends on Sunday November 1st.,2,0,1,1,0,0,0
1522,99,10,Pick up a fun feline read today.,3,2,0,1,0,0,0
1447,98,7,We're enjoying the beautiful weather at our lunchtime concert series! Come to the library to hear the great guitar and vocals of Kraig Kenning! Lunch and sweets available for purchase until 1pm. Sponsored by the Friends of the Waukegan Public Library.,9,0,0,1,0,0,0
1448,98,7,"The Waukegan Public Library wishes you and your family a very happy 4th of July! The Library is closed today, July 4, 2015, and will reopen with normal hours tomorrow, July 5.",4,0,1,1,0,0,0
1449,98,7,What books are whispering to you today?,37,0,11,1,0,0,0
1450,98,7,"We're excited to welcome back Sipos & Young to the Library for our next summer concert, today at noon! Spend your lunch hour at the Library for great music and good food. Lunches are available for purchase from Dockside Dogs, with pop and sweets sold by t",9,1,0,1,0,0,0
1451,98,7,We're enjoying the BEAUTIFUL weather with great music and food! Come join us - until 1 at the Library courtyard!,9,0,0,1,0,0,0
1452,98,7,Who could have predicted sunshine after last night's storms? Why not enjoy the day with a good book in our courtyard?,20,1,0,1,0,0,0
1453,98,7,"This is the very first line of the manuscript Harper Lee submitted to her publisher of the book that would eventually become the landmark To Kill a Mockingbird. Since the draft was so different from the finished novel, Harper Collins released it today as",15,0,0,1,0,0,0
1454,98,7,"Did you know that your library card gives you access to digital versions of popular magazines like National Geographic, Us Weekly, Newsweek and more? Check it out: http://bit.ly/1HxuXPq",6,0,1,1,0,0,1
1455,98,7,"Come enjoy this beautiful summer day at the library's free courtyard concert series! Claudia Russell and the Folk Unlimited Orchestra are playing great music, Dockside Dogs is barbecuing your favorites, and the Friends of the Waukegan Public Library have",11,2,0,1,0,0,0
1456,98,7,"Join us tomorrow at noon for Dennis Stroughmatt & L'Esprit Creole's fantastic blend of Celtic, Canadian, and Old Time sound. You'll be inspired by Stroughmatt's creole fiddling! Burgers, brats and more available for purchase by Dockside Dogs, with pop and",9,0,2,1,0,0,0
1457,98,7,How would you ?#?ChangeTheWorldIn5Words?? We believe reading changes lives.,13,0,0,1,0,0,0
1458,98,7,"Spend your lunch hour at the library with Patchouli! We'll be enjoying the sunshine and great music in the library's courtyard, beginning at noon. Lunches available for purchase from Dockside Dogs, and as always you can buy pop and sweets - and even a boo",4,0,3,1,0,0,0
1459,98,7,"What are you reading this weekend, Waukegan?",9,7,0,1,0,0,0
1460,98,8,British mystery and crime novelist P.D. James would have been 95 years old today. You probably recognize her as the author of 'Death Comes to Pemberley' and 'The Children of Men.' Here's her entry in our catalog - why not check out something new? http://b,7,0,0,1,0,0,1
1461,98,8,"Can you spot Carmen Patlan, our Engagement and Development Manager? She's trying to get on TV...and you should, too! Come visit Univision until 5:30!",4,0,0,1,0,0,0
1462,98,8,"Join us for Low-reen's Live Blues - today in the courtyard, now till 1pm! Buy your lunch from Dockside Dogs and drinks and sweets from the Friends of the Waukegan Public Library! Last day of the Ravinia Festival raffle!!",6,2,0,1,0,0,0
1463,98,8,What are you reading to celebrate?,10,1,0,1,0,0,0
1464,98,8,We're welcoming two artists-in-residence to the library for a three-week workshop on Mexican history and culture! Sign up now: http://bit.ly/1Keyl2c [image via Wikimedia],10,1,3,1,0,0,1
1465,98,8,"Master classes with Diego Ruiz, artist-in-residence",8,0,1,1,0,0,0
1466,98,8,We're just getting ready to dance - right now in the Bradbury Room! Join us to learn about Mexican dance. Until 7:30 tonight!,11,2,0,1,0,0,0
1467,98,8,"Our dancers had a blast learning a traditional Mexican dance last night. Join us tonight to explore ancient Aztec culture...through art! The program is suitable for adults and children, so it's perfect for families. From 5:30-7:30 in the main floor classr",12,0,2,1,0,0,1
1468,98,8,Check out our dancers' new moves! Our Mexican cultural history series continues tonight with Aztec art. Join us at 5:30!,11,0,0,0,1,0,0
1469,98,8,We had a wonderful afternoon with Low-reen's Live Blues last week! Won't you join us this week for the Tony Bernard Show? We'll enjoy their Las Vegas-style show with lunch from Dockside Dogs and water/pop from the Friends of the Waukegan Public Library. D,8,0,0,0,1,0,0
1470,98,8,"Shopping for back to school clothes? Why not shop at Forest & Found? The nonprofit, charitable thrift store is generously donating 20% of the proceeds from this week's sales to the library! Great discounts and exceptionally high quality. Stop in for child",4,1,1,1,0,0,0
1471,98,8,"Come to the library for the fantastic music of The Hollands! - today in the courtyard at noon! Lunches available for purchase by Dockside Dogs, with drinks and sweets from the @Friends Friends of the Waukegan Public Library. Our summer concert series is s",3,0,0,1,0,0,0
1472,98,8,The weather is beautiful and the music is great! Come enjoy this summer afternoon at the library - now until 1!,12,0,0,1,0,0,0
1473,98,8,"Today would have been Ray Bradbury's 95th birthday! Celebrate with us by coming to the library, Ray's favorite place. We're featuring his books on a special display. Bring your kids downstairs to pick up our Bradbury Birthday Scavenger Hunt and return it",10,0,0,1,0,0,0
1474,98,8,Check out the great work of our ESL students and tutors - happening right now in our new main floor classroom!,19,0,0,1,0,0,0
1475,98,8,Join us for the final workshop in our Mexican History Through Art & Dance series - happening now! Main floor classroom until 7:30.,4,0,0,1,0,0,0
1476,98,8,"It's hard to believe that summer's almost over! Come to the library tomorrow for one last summer concert, featuring the acoustic blues of Donna Herula & Tony Nardiello. Unfortunately Dockside Dogs will not be grilling, but you can still purchase drinks an",7,0,1,1,0,0,0
1477,98,9,"Join us this Friday at noon for a gallery talk by Marie-Simone Pavlovich, whose work is currently on display on the main floor. She'll discuss her artistic process and answer any questions you might have! We've so enjoyed showing work from Pavlovich Studi",4,0,1,1,0,0,0
1478,98,9,"Congratulations to Carmen Patlan, Community Engagement and Development Manager, who is featured as a leader making a difference in the Latino community by Reflejos Bilingual Newspaper! Reflejos celebrates its 25th anniversary as the progressive Latino voi",53,9,2,1,0,0,0
1479,98,9,"Join us for an artist lecture, now in classroom A!",7,0,0,1,0,0,0
1480,98,9,"Waukegan Public Library is proud to honor our servicemen and women, veterans, and military families as part of the ""Those Who Serve"" community-wide initiative from Waukegan Arts Council and City of Waukegan. Stop in to the library today to see our exhibit",25,0,0,1,0,0,1
1481,98,9,We are very excited to welcome back the Familia Calder車n for three Sugar Skulls Decoration Workshops! Join us to celebrate Hispanic Heritage Month and learn more about this Mexican tradition. 2015 dates: 9/21; 9/30; 10/7! Registration is now open: http://,6,4,1,1,0,0,1
1482,98,9,"Join us this afternoon for a special screening of Benjamin Busch's short film BRIGHT! We'll have time for a short Q&A following the film. Books will be available for purchase and signing; $14, cash only. 4:30pm in the Bradbury Room - hope to see you there",5,0,0,1,0,0,0
1483,98,9,"What a beautiful day for this year's Barbara Babb Memorial Walk/Fun Run for Literacy (Literacy Volunteers of Lake County)! Pictured here is Education and Literacy Services Manager Gale Graves, along with former Assistant Director Elizabeth Martin and form",18,0,0,1,0,0,0
1484,98,9,You'd be surprised at some of the books that have been banned at one point or another! Come check out our ?#?BannedBooksWeek? display on the main floor!,32,0,1,1,0,0,0
1485,98,10,"Success starts at YOUR library! Check out our programs for parents and young adults, and get your child's application off to a great start!",5,0,0,1,0,0,0
1486,98,10,Lots of Cubs spirit at the library today! Check out our special book display near the Reference desk. GO CUBBIES! ?#?FlytheW? ?#?ChicagoCubs? ?#?Cubs?,19,0,0,1,0,0,0
1487,98,10,,26,0,0,1,0,0,0
1488,98,10,,4,0,0,1,0,0,0
1489,98,10,"Something wicked this way comes...an evening of wicked good Bradbury storytelling, that is! Join us on Friday, October 30 at 7:30pm for the 10th Annual Ray Bradbury Storytelling Festival at the historic Genesee Theatre. We'll feature some of Bradbury's be",83,1,11,1,0,0,1
1490,98,10,Our storytellers have taken the stage and over 1500 children are captivated! You can join in the magic tonight at 7:30 at the Genesee Theatre!,3,0,0,1,0,0,0
1548,98,10,"Join us at the Old Town Public Library on Wednesday, November 4, 2015, at 1:30pm, for a ※Conversation With＃§ Sandy Imondi, Professional Organizer Extraordinaire and owner of Organized Solutions. Learn how to prepare your home and lifestyle for retirement without becoming overwhelmed in the process. Where do you begin? How do you get rid of stuff? Sandy will provide a step-by-step action plan, downsizing tips, and share her experiences helping seniors downsize and relocate over the past ten years. Refreshments will be served. Co-sponsored by the Old Town Public Library and Gateway Seniors Without Walls. Call the Library at 827-3972, for questions, or to reserve a seat.",1,0,0,1,0,0,0
1420,97,7,Deputy Marc Nye and his K-9 partner Nero wowed the crowd Tuesday.,7,1,2,1,0,0,0
1421,97,7,The staff of the Armstrong Space Museum educated the kids on Ohio Astronauts.,5,1,1,1,0,0,0
1422,97,7,,2,0,0,1,0,0,0
1423,97,7,Miss Brenda's One Size Fits All reading group had a great time making rockets this morning.,4,0,1,1,0,0,0
1424,97,7,"Tomorrow at 2:00 p.m. the Meeting Place will present Kathy Buckingham, RDLD, CDE, for a one hour clinic. Learn the risks of pre diabetes, Metabolic Syndrome and how to avoid further diabetic issues.",0,0,0,1,0,0,0
1425,97,7,Join us tomorrow at 2:00 p.m. for our next summer reading program. The Ottawa National Wildlife Refugee will be our guest.,3,0,0,1,0,0,0
1426,97,7,"Rebecca Hinkle of the Ottawa National Wildlife Refuge shared items made from various animals, including endangered species.",5,1,1,1,0,0,0
1427,97,7,,5,0,0,1,0,0,0
1428,97,7,Final program of a great summer reading program,8,1,0,1,0,0,0
1429,97,8,Our monarchs are preparing to enter their pupa stage!,2,0,0,1,0,0,0
1430,97,8,We will be having a book sale August 28-29th during library hours. Please stop in and check out our expanded selection.,1,0,0,1,0,0,0
